616	140.715	99.188	88.172	88.4589
617	141.441	99.316	88.154	88.2688
618	142.167	99.444	88.136	88.0788
619	142.893	99.572	88.118	87.8887

620	143.618	99.7	88.1	87.6987
621	144.343	99.832	88.092	87.2577
622	145.067	99.964	88.084	86.8167
623	145.79	100.096	88.076	86.3757
624	146.513	100.228	88.068	85.9347

625	147.235	100.36	88.06	85.4936
626	147.957	100.488	88.048	85.0526
627	148.678	100.616	88.036	84.6116
628	149.398	100.744	88.024	84.1706
629	150.117	100.872	88.012	83.7296

630	150.836	101	88	83.2886
631	151.554	101.112	87.972	83.3297
632	152.271	101.224	87.944	83.3707
633	152.988	101.336	87.916	83.4118
634	153.704	101.448	87.888	83.4528

635	154.418	101.56	87.86	83.4939
636	155.132	101.688	87.848	83.535
637	155.845	101.816	87.836	83.576
638	156.558	101.944	87.824	83.6171
639	157.269	102.072	87.812	83.6581

640	157.979	102.2	87.8	83.6992
641	158.689	102.37	87.838	83.332
642	159.397	102.54	87.876	82.9647
643	160.104	102.71	87.914	82.5975
644	160.811	102.88	87.952	82.2302

645	161.516	103.05	87.99	81.863
646	162.221	103.22	88.032	81.4958
647	162.924	103.39	88.074	81.1285
648	163.626	103.56	88.116	80.7613
649	164.327	103.73	88.158	80.394

650	165.028	103.9	88.2	80.0268
651	165.726	104.038	88.2	80.0456
652	166.424	104.176	88.2	80.0644
653	167.121	104.314	88.2	80.0831
654	167.816	104.452	88.2	80.1019

655	168.51	104.59	88.2	80.1207
656	169.203	104.672	88.14	80.1395
657	169.895	104.754	88.08	80.1583
658	170.586	104.836	88.02	80.177
659	171.275	104.918	87.96	80.1958

660	171.963	105	87.9	80.2146
661	172.65	105.016	87.764	80.4209
662	173.335	105.032	87.628	80.6272
663	174.019	105.048	87.492	80.8336
664	174.702	105.064	87.356	81.0399

665	175.383	105.08	87.22	81.2462
666	176.063	105.044	87.036	81.4525
667	176.741	105.008	86.852	81.6588
668	177.419	104.972	86.668	81.8652
669	178.094	104.936	86.484	82.0715

670	178.769	104.9	86.3	82.2778
671	179.441	104.83	86.1	81.8784
672	180.113	104.76	85.9	81.4791
673	180.783	104.69	85.7	81.0797
674	181.451	104.62	85.5	80.6804

675	182.118	104.55	85.3	80.281
676	182.783	104.42	85.04	79.8816
677	183.447	104.29	84.78	79.4823
678	184.109	104.16	84.52	79.0829
679	184.77	104.03	84.26	78.6836

680	185.429	103.9	84	78.2842
681	186.087	103.688	83.642	77.4279
682	186.743	103.476	83.284	76.5716
683	187.397	103.264	82.926	75.7153
684	188.05	103.052	82.568	74.859

685	188.701	102.84	82.21	74.0027
686	189.35	102.592	81.808	73.1465
687	189.998	102.344	81.406	72.2902
688	190.644	102.096	81.004	71.4339
689	191.288	101.848	80.602	70.5776

690	191.931	101.6	80.2	69.7213
691	192.572	101.356	79.808	69.9101
692	193.211	101.112	79.416	70.0989
693	193.849	100.868	79.024	70.2876
694	194.484	100.624	78.632	70.4764

695	195.118	100.38	78.24	70.6652
696	195.75	100.124	77.852	70.854
697	196.381	99.868	77.464	71.0428
698	197.009	99.612	77.076	71.2315
699	197.636	99.356	76.688	71.4203

700	198.261	99.1	76.3	71.6091
701	198.884	98.82	75.912	71.8831
702	199.506	98.54	75.524	72.1571
703	200.125	98.26	75.136	72.4311
704	200.743	97.98	74.748	72.7051

705	201.359	97.7	74.36	72.979
706	201.972	97.4	73.968	73.253
707	202.584	97.1	73.576	73.527
708	203.195	96.8	73.184	73.801
709	203.803	96.5	72.792	74.075

710	204.409	96.2	72.4	74.349
711	205.013	95.88	72	73.0745
712	205.616	95.56	71.6	71.8
713	206.216	95.24	71.2	70.5255
714	206.815	94.92	70.8	69.251

715	207.411	94.6	70.4	67.9765
716	208.006	94.26	69.98	66.702
717	208.599	93.92	69.56	65.4275
718	209.189	93.58	69.14	64.153
719	209.778	93.24	68.72	62.8785

720	210.365	92.9	68.3	61.604
721	210.949	92.54	67.9	62.4322
722	211.532	92.18	67.5	63.2603
723	212.112	91.82	67.1	64.0885
724	212.691	91.46	66.7	64.9166

725	213.268	91.1	66.3	65.7448
726	213.842	90.76	65.92	66.573
727	214.415	90.42	65.54	67.4011
728	214.985	90.08	65.16	68.2293
729	215.553	89.74	64.78	69.0574

730	216.12	89.4	64.4	69.8856
731	216.684	89.12	64.08	70.4057
732	217.246	88.84	63.76	70.9259
733	217.806	88.56	63.44	71.446
734	218.364	88.28	63.12	71.9662

735	218.92	88	62.8	72.4863
736	219.473	87.78	62.54	73.0064
737	220.025	87.56	62.28	73.5266
738	220.574	87.34	62.02	74.0467
739	221.122	87.12	61.76	74.5669

740	221.667	86.9	61.5	75.087
741	222.21	86.7	61.24	73.9376
742	222.751	86.5	60.98	72.7881
743	223.29	86.3	60.72	71.6387
744	223.826	86.1	60.46	70.4893

745	224.361	85.9	60.2	69.3398
746	224.893	85.76	60	68.1904
747	225.423	85.62	59.8	67.041
748	225.951	85.48	59.6	65.8916
749	226.477	85.34	59.4	64.7421

750	227	85.2	59.2	63.5927
751	227.522	85.12	59.06	61.8752
752	228.041	85.04	58.92	60.1578
753	228.558	84.96	58.78	58.4404
754	229.073	84.88	58.64	56.7229

755	229.585	84.8	58.5	55.0054
756	230.096	84.78	58.42	52.288
757	230.604	84.76	58.34	51.5705
758	231.11	84.74	58.26	49.8531
759	231.614	84.72	58.18	48.1356

760	232.115	84.7	58.1	46.4182
761	232.615	84.74	58.08	48.4569
762	233.112	84.78	58.06	50.4956
763	233.606	84.82	58.04	52.5344
764	234.099	84.86	58.02	54.5731

765	234.589	84.9	58	56.6118
766	235.078	85	58.04	58.6505
767	235.564	85.1	58.08	60.6892
768	236.047	85.2	58.12	62.728
769	236.529	85.3	58.16	64.7667

770	237.008	85.4	58.2	66.8054
771	237.485	0	0	66.4631
772	237.959	0	0	66.1209
773	238.432	0	0	65.7786
774	238.902	0	0	65.4364

775	239.37	0	0	65.0941
776	239.836	0	0	64.7518
777	240.299	0	0	64.4096
778	240.76	0	0	64.0673
779	241.219	0	0	63.7251

780	241.675	0	0	63.3828
781	242.13	0	0	63.4749
782	242.582	0	0	63.567
783	243.031	0	0	63.6592
784	243.479	0	0	63.7513

785	243.924	0	0	63.8434
786	244.367	0	0	63.9355
787	244.808	0	0	64.0276
788	245.246	0	0	64.1198
789	245.682	0	0	64.2119

790	246.116	0	0	64.304
791	246.548	0	0	63.8188
792	246.977	0	0	63.3336
793	247.404	0	0	62.8484
794	247.829	0	0	62.3632

795	248.251	0	0	61.8779
796	248.671	0	0	61.3927
797	249.089	0	0	60.9075
798	249.505	0	0	60.4223
799	249.918	0	0	59.9371

800	250.329	0	0	59.4519
801	250.738	0	0	58.7026
802	251.144	0	0	57.9533
803	251.548	0	0	57.204
804	251.95	0	0	56.4547

805	252.35	0	0	55.7054
806	252.747	0	0	54.9562
807	253.142	0	0	54.2069
808	253.535	0	0	53.4576
809	253.925	0	0	52.7083

810	254.314	0	0	51.959
811	254.7	0	0	52.5072
812	255.083	0	0	53.0553
813	255.465	0	0	53.6035
814	255.844	0	0	54.1516

815	256.221	0	0	54.6998
816	256.595	0	0	55.248
817	256.968	0	0	55.7961
818	257.338	0	0	56.3443
819	257.706	0	0	56.8924

820	258.071	0	0	57.4406
821	258.434	0	0	57.7278
822	258.795	0	0	58.015
823	259.154	0	0	58.3022
824	259.511	0	0	58.5894

825	259.865	0	0	58.8765
826	260.217	0	0	59.1637
827	260.567	0	0	59.4509
828	260.914	0	0	59.7381
829	261.259	0	0	60.0253

830	261.602	0	0	60.3125
